artikel_id,part_number,naam,lange_naam,prijs,prijs_per_eenheid,valuta,beschikbaar,koopbaar,promo,categorie,thumbnail_url,unique_id
2322270,6402-P,RANA saus pesto 140g,RANA saus pesto 140g,"4,39","31,36",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Verse sauzen pasta,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/92/80/asset-3629280.jpg,3074457345616697134
4736853,32292-P,BONI Bolognaisesaus 600g,BONI Bolognaisesaus 600g,"5,29","8,82",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Verse sauzen pasta,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/12/04/asset-3331204.jpg,3074457345616819126
2983886,4761-P,COME A CASA moussaka aubergine 400g,COME A CASA moussaka aubergine 400g,"5,99","14,98",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/38/82/asset-4053882.jpg,3074457345616703322
2975249,1004-P,BONI taboulé paprika-tomaat 500g,BONI taboulé paprika-tomaat 500g,"2,99","5,98",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/76/17/asset-2797617.jpg,3074457345616700196
2975261,1021-P,BONI taboulé 5 groenten 500g,BONI taboulé 5 groenten 500g,"3,05","6,10",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/15/08/asset-4001508.jpg,3074457345616700198
3456666,30659-P,BONI kip zoetzuur saus rijst 400g,BONI kip zoetzuur saus rijst 400g,"4,31","10,78",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/86/27/asset-3308627.jpg,3074457345616717168
3456643,30658-P,BONI Tikka Masala kip 400g,BONI Tikka Masala kip 400g,"4,31","10,78",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/40/12/asset-3344012.jpg,3074457345616717164
1330310,27825-P,BONI moussaka 1kg,BONI moussaka 1kg,"6,99","6,99",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/09/73/asset-3350973.jpg,3074457345616684816
3979646,3705-P,BONI bami goreng royal 450g,BONI bami goreng royal 450g,"3,99","8,87",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/87/42/asset-3698742.jpg,3074457345616741054
3456682,30661-P,BONI kip curry rijst 400g,BONI kip curry rijst 400g,"4,31","10,78",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/79/11/asset-3307911.jpg,3074457345616717190
4657163,29733-P,BONI Gyoza Garnalen 5x25g,BONI Gyoza Garnalen 5x25g,"4,99","39,92",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/42/02/asset-3774202.jpg,3074457345616804190
4770656,32854-P,BONI Gyoza Kip 5x25g,BONI Gyoza Kip 5x25g,"4,59","36,72",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/42/99/asset-3434299.jpg,3074457345616826002
4837071,29106-P,"BONI Couscousschotel 1,4kg","BONI Couscousschotel 1,4kg","9,95","7,11",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/92/57/asset-3629257.jpg,3074457345616838868
4874464,38875-P,BONI Bami Ind.saus omelet 450g,BONI Bami Ind.saus omelet 450g,"6,39","14,20",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/57/73/asset-3815773.jpg,3074457345616845818
4676496,10461-P,BONI Bami Goreng 1kg,BONI Bami Goreng 1kg,"4,79","4,79",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/40/48/asset-3174048.jpg,3074457345616806622
4676481,10165-P,BONI Nasi Goreng 1kg,BONI Nasi Goreng 1kg,"4,79","4,79",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Overige bereidingen,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/24/54/asset-3252454.jpg,3074457345616806620
4695490,27562-P,BONI salade caeser 400g,BONI salade caeser 400g,"3,99","9,98",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/13/08/asset-3531308.jpg,3074457345616809676
4695476,27556-P,"BONI salade kip, pasta & dressing 400g","BONI salade kip, pasta & dressing 400g","3,46","8,65",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/71/35/asset-3467135.jpg,3074457345616809674
3734511,41076-P,BONI Wrap kip pesto 170g,BONI Wrap kip pesto 170g,"3,13","18,42",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/88/66/asset-3928866.jpg,3074457345616730342
3630741,19455-P,BONI wrap kip tandoori 170g,BONI wrap kip tandoori 170g,"3,49","20,53",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/30/51/asset-3703051.jpg,3074457345616722528
4772565,32957-P,BONI Wortel-Seldersalade 300g,BONI Wortel-Seldersalade 300g,"2,68","8,94",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/34/13/asset-3493413.jpg,3074457345616826220
4583562,9900-P,BONI Salade caesar 300g,BONI Salade caesar 300g,"5,49","18,30",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/17/76/asset-4061776.jpg,3074457345616796348
4572008,28516-P,BONI Wrap kip sweet chili 180g,BONI Wrap kip sweet chili 180g,"3,49","19,39",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/34/16/asset-3693416.jpg,3074457345616794730
3813608,18343-P,BONI Tonijn Perzik 450g,BONI Tonijn Perzik 450g,"5,49","12,20",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/02/33/asset-3590233.jpg,3074457345616729332
4240186,19355-P,BONI broodje ei met bacon 155g,BONI broodje ei met bacon 155g,"2,99","19,30",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/96/39/asset-3699639.jpg,3074457345616749404
4803287,37323-P,BONI Wrap Zalm 180g,BONI Wrap Zalm 180g,"3,49","19,39",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/33/49/asset-3503349.jpg,3074457345616832518
4888036,39397-P,BONI Wrap Boul. Andalouse 170g,BONI Wrap Boul. Andalouse 170g,"3,49","20,53",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/50/93/asset-3975093.jpg,3074457345616848732
4943648,40240-P,BONI Wrap kip caesar 210g,BONI Wrap kip caesar 210g,"3,49","16,62",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/64/77/asset-4056477.jpg,3074457345616869316
4772442,32953-P,BONI Rode Biet 300g,BONI Rode Biet 300g,"3,99","13,30",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/35/32/asset-3493532.jpg,3074457345616826214
4018208,5076-P,BONI Koude schotel zalm 450g,BONI Koude schotel zalm 450g,"5,99","13,32",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/09/56/asset-3610956.jpg,3074457345616742806
4449647,26391-P,BONI quinoa salade 300g,BONI quinoa salade 300g,"3,99","13,30",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/80/52/asset-2508052.jpg,3074457345616777614
4018274,5087-P,BONI schotel kip taboulé 400g,BONI schotel kip taboulé 400g,"5,49","13,73",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/14/84/asset-3341484.jpg,3074457345616742910
4426899,26058-P,BONI Maaltijdsalade Griekse Salade 400g,BONI Maaltijdsalade Griekse Salade 400g,"5,82","14,55",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/46/52/asset-4074652.jpg,3074457345616775724
4942086,39958-P,BONI Salade schotel ham-asperge 400g,BONI Salade schotel ham-asperge 400g,"5,45","13,63",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/66/78/asset-4076678.jpg,3074457345616868996
4803292,37326-P,BONI Wrap Falafel Humus 190g,BONI Wrap Falafel Humus 190g,"3,49","18,37",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/33/50/asset-3503350.jpg,3074457345616832522
4240179,19352-P,BONI Wrap Spicy Tuna 190g,BONI Wrap Spicy Tuna 190g,"3,49","18,37",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/03/68/asset-3680368.jpg,3074457345616749402
4791609,33555-P,BONI Poké Bowl met zalm 320g,BONI Poké Bowl met zalm 320g,"6,59","20,60",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/65/09/asset-4076509.jpg,3074457345616828942
4426901,26059-P,BONI Maaltijdsalade Grijze Garnalen 310g,BONI Maaltijdsalade Grijze Garnalen 310g,"6,99","22,55",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/12/97/asset-3581297.jpg,3074457345616775726
4791616,33558-P,BONI Poké Bowl met kip 320g,BONI Poké Bowl met kip 320g,"5,49","17,16",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/65/08/asset-4076508.jpg,3074457345616828948
4240167,19351-P,BONI broodje ham kaas tomaat 155g,BONI broodje ham kaas tomaat 155g,"2,99","19,30",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/05/84/asset-3790584.jpg,3074457345616749400
4795067,35689-P,BONI Pasta salade 600g,BONI Pasta salade 600g,"4,99","8,32",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/31/70/asset-3483170.jpg,3074457345616830052
4695857,30146-P,BONI salade geitenkaas 400g,BONI salade geitenkaas 400g,"4,00","10,00",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/71/36/asset-3467136.jpg,3074457345616809714
4791632,33566-P,BONI Salade Kip op Indische wijze 400g,BONI Salade Kip op Indische wijze 400g,"4,99","12,48",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/13/06/asset-3531306.jpg,3074457345616828960
4879223,39131-P,BONI PLAN'T Buddha bowl falaf.humm. 310g,BONI PLAN'T Buddha bowl falaf.humm. 310g,"4,99","16,10",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/82/06/asset-3818206.jpg,3074457345616846312
4729545,32138-P,BONI maaltijdsalade gerookte zalm 400g,BONI maaltijdsalade gerookte zalm 400g,"4,99","12,48",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/19/05/asset-3261905.jpg,3074457345616817712
4696491,30763-P,BONI salade niçoise 400g,BONI salade niçoise 400g,"5,27","13,18",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/57/23/asset-3485723.jpg,3074457345616809786
4884038,14428-P,BONI Pastasalad riso feta 400g,BONI Pastasalad riso feta 400g,"3,99","9,98",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/08/71/asset-3810871.jpg,3074457345616848190
4707663,31558-P,BONI Salade gemarineerde Scampi 300g,BONI Salade gemarineerde Scampi 300g,"5,99","19,97",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/97/99/asset-3489799.jpg,3074457345616812234
4579503,1192-P,FARMLAND baguette lookboter 175g,FARMLAND baguette lookboter 175g,"1,15","6,58",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/11/57/asset-2781157.jpg,3074457345616795774
4945024,40385-P,BONI Wrap balletje andalouse 210g,BONI Wrap balletje andalouse 210g,"3,49","16,62",EUR,N,true,,Kant- en-klaar maaltijden en verse bereidingen > Maaltijdsalades en wraps,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/64/78/asset-4056478.jpg,3074457345616869588
4916129,15503-P,HERTA Croque Monsieur 200g,HERTA Croque Monsieur 200g,"4,79","23,95",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/78/35/asset-3887835.jpg,3074457345616857834
2953758,38902-P,FARMLAND baguette kruidenboter 175g,FARMLAND baguette kruidenboter 175g,"1,00","5,72",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/59/39/asset-2535939.jpg,3074457345616701334
4916832,4081-P,BONI Cheeseburger 2 stuks 319g,BONI Cheeseburger 2 stuks 319g,"2,00","6,27",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/00/51/asset-3960051.jpg,3074457345616857890
3820839,40508-P,BONI focaccia kruidenboter 300g,BONI focaccia kruidenboter 300g,"2,99","9,97",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/10/99/asset-3351099.jpg,3074457345616730144
3635306,31093-P,BONI Focaccia tomaat basilicum 2x165g,BONI Focaccia tomaat basilicum 2x165g,"2,99","9,07",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/19/04/asset-3261904.jpg,3074457345616722604
1015143,27425-P,BONI kippenhapjes 500g,BONI kippenhapjes 500g,"4,50","9,00",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/51/10/asset-3665110.jpg,3074457345616681260
4915008,11187-P,BONI Hotdog Ketchup Mosterd 2 stuks 218g,BONI Hotdog Ketchup Mosterd 2 stuks 218g,"2,19","10,05",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/86/17/asset-3998617.jpg,3074457345616857164
4570670,20820-P,BONI focaccia paprika/olijf 2x165g,BONI focaccia paprika/olijf 2x165g,"2,99","9,07",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/24/59/asset-3632459.jpg,3074457345616794622
2428191,22811-P,BONI worstenbrood 2x125g,BONI worstenbrood 2x125g,"2,49","9,96",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/14/64/asset-3831464.jpg,3074457345616693344
1360542,27802-P,BONI Tortilla 500g,BONI Tortilla 500g,"4,15","8,30",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/98/92/asset-879892.jpg,3074457345616683898
4717536,3288-P,DANLERS Twin Cheeseburger 275g,DANLERS Twin Cheeseburger 275g,"5,63","20,48",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/77/92/asset-3207792.jpg,3074457345616814776
4165558,9780-P,BONI yakitori teryaki 5st,BONI yakitori teryaki 5st,"4,79","43,55",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/11/27/asset-3351127.jpg,3074457345616731838
4199260,6522-P,BONI Aziatisch assortiment 310g,BONI Aziatisch assortiment 310g,"8,79","28,36",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/27/83/asset-3352783.jpg,3074457345616686226
3532352,33339-P,BONI bladerdeegpasteitjes 20st,BONI bladerdeegpasteitjes 20st,"7,49","23,05",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/39/77/asset-3943977.jpg,3074457345616718586
4717617,3825-P,DANLERS Twin Chickenburger 250g,DANLERS Twin Chickenburger 250g,"4,19","16,76",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/39/74/asset-3223974.jpg,3074457345616814802
3456743,30662-P,BONI miniloempia kip 170g,BONI miniloempia kip 170g,"3,29","19,36",EUR,Y,true,,Kant- en-klaar maaltijden en verse bereidingen > Snacks,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/std.lang.all/72/03/asset-3797203.jpg,3074457345616713890
5597,5597-P,CAMPINA Halfvolle melk PET 1L,CAMPINA Halfvolle melk PET 1L,"1,37","1,37",EUR,Y,true,,Zuivel en plantaardige alternatieven > Melk en alternatieve dranken,https://www.collectandgo.be/wcsstore/CollectAndGoSFAS/images/JPG/200x200/nl_be/17/16/asset-3931716.jpg,3074457345616678274
